time,country,new_cases,total_cases,total_cases_per_million,vaccinated,vaccinated_rate,vaccinated_fully_rate,fatality_rate
2021-12-16,Panama,386,"481,824","109,965.74",3.02 million,68.90%,55.97%,1.53%
2021-12-16,Papua New Guinea,0,"35,966","3,944.07","282,571",3.10%,2.37%,1.63%
2021-12-16,Paraguay,0,"464,004","64,269.68",3.44 million,47.71%,39.77%,3.56%
2021-12-16,Peru,"1,660",2.26 million,"67,700.71",23.98 million,71.87%,61.75%,8.94%
2021-12-16,Philippines,101,2.84 million,"25,547.91",56.11 million,50.53%,38.74%,1.78%
2021-12-16,Pitcairn,,,,,,,
2021-12-16,Poland,"22,096",3.90 million,"103,273.94",21.29 million,56.31%,54.98%,2.31%
2021-12-16,Portugal,"5,137",1.21 million,"119,112.82",9.18 million,90.24%,88.94%,1.54%
2021-12-16,Qatar,169,"246,024","83,952.22",,,,0.25%
2021-12-16,Romania,812,1.80 million,"93,906.91",7.98 million,41.74%,40.22%,3.23%
2021-12-16,Russia,"28,158",9.96 million,"68,228.15",70.71 million,48.46%,42.54%,2.90%
2021-12-16,Rwanda,142,"101,030","7,609.68",6.85 million,51.58%,31.50%,1.33%
2021-12-16,Saint Helena,0,4,656.28,,,,
2021-12-16,Saint Kitts and Nevis,1,"2,798","52,254.14","27,484",51.33%,47.36%,1.00%
2021-12-16,Saint Lucia,12,"13,127","71,187.25","55,278",29.98%,26.15%,2.17%
2021-12-16,Saint Pierre and Miquelon,0,96,"16,634.90",,,,
2021-12-16,Saint Vincent and the Grenadines,0,"5,723","51,433.91","33,192",29.83%,22.70%,1.34%
2021-12-16,Samoa,0,3,14.99,"141,356",70.63%,60.73%,
2021-12-16,San Marino,108,"6,915","203,322.55","24,306",71.47%,63.58%,1.36%
2021-12-16,Sao Tome and Principe,2,"3,735","16,721.58","86,396",38.68%,22.93%,1.53%
2021-12-16,Saudi Arabia,85,"550,542","15,578.14",24.84 million,70.29%,64.76%,1.61%
2021-12-16,Senegal,10,"74,115","4,309.94",1.33 million,7.72%,5.47%,2.54%
2021-12-16,Serbia,"1,325",1.28 million,"186,194.61",3.29 million,47.91%,46.16%,0.96%
2021-12-16,Seychelles,87,"24,047","243,120.01","82,323",83.23%,79.10%,0.55%
2021-12-16,Sierra Leone,0,"6,434",790.29,"747,044",9.18%,4.73%,1.88%
2021-12-16,Singapore,355,"274,972","50,420.27",4.80 million,88.00%,87.00%,0.29%
2021-12-16,Sint Maarten (Dutch part),,,,"27,086",62.38%,57.83%,
2021-12-16,Slovakia,"8,129",1.31 million,"240,002.52",2.70 million,49.42%,46.27%,1.20%
2021-12-16,Slovenia,"1,355","445,228","214,183.42",1.24 million,59.71%,56.58%,1.23%
2021-12-16,Solomon Islands,0,20,28.41,"176,593",25.08%,7.43%,
2021-12-16,Somalia,0,"23,074","1,410.43",1.09 million,6.65%,4.56%,5.78%
2021-12-16,South Africa,"24,785",3.26 million,"54,225.65",18.66 million,31.07%,25.96%,2.77%
2021-12-16,South America,"17,696",39.23 million,"90,326.60",316.75 million,72.94%,61.91%,3.03%
2021-12-16,South Korea,"7,434","551,551","10,750.40",43.28 million,84.36%,81.76%,0.83%
2021-12-16,South Sudan,80,"13,049","1,146.52","227,262",2.00%,1.60%,1.02%
2021-12-16,Spain,"28,900",5.42 million,"115,994.09",38.61 million,82.59%,80.82%,1.64%
2021-12-16,Sri Lanka,758,"577,724","26,874.25",15.96 million,74.26%,64.20%,2.54%
2021-12-16,Sudan,0,"45,112","1,004.51",4.02 million,8.94%,2.75%,7.21%
2021-12-16,Suriname,0,"51,323","86,723.85","260,304",43.99%,38.08%,2.30%
2021-12-16,Sweden,"4,022",1.25 million,"122,710.19",7.72 million,75.94%,72.21%,1.22%
2021-12-16,Switzerland,"11,077",1.17 million,"133,759.26",5.93 million,68.09%,66.38%,1.02%
2021-12-16,Syria,72,"49,565","2,712.07",1.19 million,6.49%,4.24%,5.72%
2021-12-16,Taiwan,12,"16,771",703.04,18.56 million,77.81%,63.94%,5.06%
2021-12-16,Tajikistan,0,"17,493","1,794.22",3.52 million,36.11%,28.38%,0.71%
2021-12-16,Tanzania,0,"26,483",430.63,1.59 million,2.59%,1.75%,2.77%
2021-12-16,Thailand,"7,221",2.19 million,"31,243.33",50.10 million,71.61%,62.39%,0.98%
2021-12-16,Timor,0,"19,830","14,755.84","662,963",49.33%,39.66%,0.61%
2021-12-16,Togo,24,"26,466","3,121.64",1.37 million,16.12%,10.95%,0.92%
2021-12-16,Tokelau,,,,,,,
2021-12-16,Tonga,0,1,9.37,"73,609",68.95%,53.04%,
2021-12-16,Trinidad and Tobago,567,"83,130","59,235.81","701,503",49.99%,46.88%,3.01%
2021-12-16,Tunisia,375,"720,518","60,366.31",6.37 million,53.35%,45.55%,3.53%
2021-12-16,Turkey,"18,100",9.12 million,"107,244.83",56.61 million,66.57%,60.06%,0.88%
2021-12-16,Turkmenistan,,,,,,,
2021-12-16,Turks and Caicos Islands,0,"3,151","80,329.37",,,,0.79%
2021-12-16,Tuvalu,,,,,,,
2021-12-16,Uganda,90,"128,369","2,724.09",8.35 million,17.73%,2.99%,2.55%
2021-12-16,Ukraine,"9,918",3.76 million,"86,605.94",14.31 million,32.93%,29.55%,2.61%
2021-12-16,United Arab Emirates,200,"743,352","74,401.54",9.89 million,98.99%,90.28%,0.29%
2021-12-16,United Kingdom,"87,801",11.12 million,"163,022.70",51.39 million,75.35%,68.80%,1.32%
2021-12-16,United States,"141,707",50.54 million,"151,798.63",240.35 million,72.39%,61.06%,1.59%
2021-12-16,Upper middle income,"122,137",84.44 million,"33,594.08",1.91 billion,76.08%,69.69%,2.64%
2021-12-16,Uruguay,289,"403,582","115,800.40",2.76 million,79.24%,76.59%,1.52%
2021-12-16,Uzbekistan,219,"196,522","5,791.00",18.39 million,54.20%,32.72%,0.74%
2021-12-16,Vanuatu,0,7,22.26,"100,264",31.88%,15.06%,14.29%
2021-12-16,Vatican,0,27,"33,251.23",,,,
2021-12-16,Venezuela,491,"439,935","15,326.10",18.39 million,64.08%,40.44%,1.20%
2021-12-16,Vietnam,"34,062",1.49 million,"15,210.91",75.63 million,77.04%,57.44%,1.93%
2021-12-16,Wallis and Futuna,0,454,"40,923.02","6,016",54.23%,53.39%,1.54%
2021-12-16,World,"741,393",272.97 million,"34,663.20",4.45 billion,56.50%,46.80%,1.96%
2021-12-16,Yemen,5,"10,086",330.79,"556,652",1.83%,1.20%,19.56%
2021-12-16,Zambia,861,"213,139","11,264.88",,,4.78%,1.72%
2021-12-16,Zimbabwe,"4,367","182,057","12,063.01",4.02 million,26.66%,20.11%,2.61%
2021-12-17,Afghanistan,9,"157,734","3,959.64",4.14 million,10.40%,9.42%,4.65%
2021-12-17,Africa,"41,557",9.13 million,"6,645.79",177.53 million,12.93%,8.41%,2.47%
2021-12-17,Albania,296,"205,224","71,433.59",1.12 million,38.96%,35.10%,1.54%
2021-12-17,Algeria,299,"214,044","4,797.40",7.02 million,15.73%,12.45%,2.88%
2021-12-17,Andorra,0,"20,549","265,648.84","56,628",73.21%,65.35%,0.65%
2021-12-17,Angola,112,"65,760","1,937.90",7.25 million,21.35%,10.49%,2.64%
2021-12-17,Anguilla,0,"1,592","105,256.20","10,079",66.64%,60.98%,0.25%
2021-12-17,Antigua and Barbuda,8,"4,186","42,399.32","62,154",62.95%,59.26%,2.79%
2021-12-17,Argentina,"5,648",5.38 million,"118,017.60",37.58 million,82.40%,69.19%,2.17%
2021-12-17,Armenia,193,"343,350","115,678.97","903,661",30.45%,21.66%,2.30%
2021-12-17,Aruba,35,"16,751","156,266.62","84,191",78.54%,73.35%,1.07%
2021-12-17,Asia,"63,502",83.48 million,"17,843.45",3.06 billion,65.31%,53.95%,1.49%
2021-12-17,Australia,"4,017","246,789","9,569.84",20.31 million,78.76%,75.67%,0.87%
2021-12-17,Austria,"2,899",1.25 million,"137,700.11",6.55 million,72.46%,69.83%,1.08%
2021-12-17,Azerbaijan,755,"608,815","59,551.45",5.13 million,50.23%,45.33%,1.34%
2021-12-17,Bahamas,24,"22,995","57,934.46","155,709",39.23%,36.73%,3.10%
2021-12-17,Bahrain,52,"278,309","159,188.81",1.19 million,68.33%,66.82%,0.50%
2021-12-17,Bangladesh,191,1.58 million,"9,505.21",87.55 million,52.64%,26.90%,1.77%
2021-12-17,Barbados,55,"27,126","94,283.09","155,137",53.92%,49.26%,0.94%
2021-12-17,Belarus,"1,644","681,517","72,172.68",4.36 million,46.13%,34.19%,0.79%
2021-12-17,Belgium,"10,040",1.99 million,"171,088.62",8.89 million,76.45%,75.43%,1.40%
2021-12-17,Belize,29,"31,246","77,166.81","229,714",56.73%,48.95%,1.89%
2021-12-17,Benin,0,"24,907","2,000.40",1.56 million,12.54%,9.63%,0.65%
2021-12-17,Bermuda,0,"5,815","93,651.36","46,194",74.40%,72.82%,1.82%
2021-12-17,Bhutan,4,"2,656","3,405.57","589,762",75.62%,72.46%,0.11%
2021-12-17,Bolivia,"2,119","560,684","47,383.34",5.35 million,45.22%,37.53%,3.46%
2021-12-17,Bonaire Sint Eustatius and Saba,4,"3,179","120,211.76",,,,0.69%
2021-12-17,Bosnia and Herzegovina,488,"284,272","87,107.57","882,641",27.05%,,4.62%
2021-12-17,Botswana,0,"199,864","83,372.54",1.13 million,46.97%,41.81%,1.21%
2021-12-17,Brazil,"4,363",22.21 million,"103,805.66",165.39 million,77.29%,66.08%,2.78%
2021-12-17,British Virgin Islands,0,"2,886","94,862.44","18,357",60.34%,55.47%,1.35%
2021-12-17,Brunei,9,"15,385","34,844.59","405,092",91.75%,87.29%,0.64%
2021-12-17,Bulgaria,"1,614","723,433","104,896.21",1.90 million,27.61%,27.10%,4.15%
2021-12-17,Burkina Faso,0,"16,672",775.55,"442,769",2.06%,1.55%,1.77%
2021-12-17,Burundi,0,"21,422","1,747.96","4,010",0.03%,0.02%,0.18%
2021-12-17,Cambodia,8,"120,405","7,105.03",14.22 million,83.93%,80.19%,2.49%
2021-12-17,Cameroon,0,"107,662","3,954.63","806,176",2.96%,2.30%,1.71%
2021-12-17,Canada,"9,325",1.88 million,"49,317.41",31.39 million,82.45%,76.89%,1.60%
2021-12-17,Cape Verde,16,"38,557","68,618.85","302,802",53.89%,45.55%,0.91%
2021-12-17,Cayman Islands,61,"8,097","121,763.06","58,569",88.08%,85.51%,0.11%
2021-12-17,Central African Republic,0,"11,961","2,431.10","446,712",9.08%,6.99%,0.84%
2021-12-17,Chad,0,"5,703",337.16,"285,922",1.69%,0.48%,3.17%
2021-12-17,Chile,"1,433",1.79 million,"93,122.80",17.16 million,89.30%,85.44%,2.17%
2021-12-17,China,125,"100,201",69.38,1.26 billion,87.24%,82.14%,4.63%
2021-12-17,Colombia,"1,803",5.10 million,"99,545.21",37.84 million,73.80%,52.82%,2.54%
2021-12-17,Comoros,17,"4,606","5,184.27","282,378",31.78%,27.55%,3.28%
2021-12-17,Congo,0,"19,179","3,390.30","734,721",12.99%,9.91%,1.90%
2021-12-17,Cook Islands,0,2,113.82,"12,841",73.08%,71.12%,
2021-12-17,Costa Rica,110,"568,538","110,630.89",3.93 million,76.57%,67.02%,1.29%
2021-12-17,Cote d'Ivoire,34,"62,032","2,292.93",3.31 million,12.22%,5.57%,1.14%
2021-12-17,Croatia,"3,778","669,940","164,134.32",2.24 million,54.89%,47.35%,1.77%
2021-12-17,Cuba,73,"963,958","85,174.13",10.30 million,91.01%,83.75%,0.86%
2021-12-17,Curacao,27,"17,720","107,526.88","103,613",62.87%,58.36%,1.04%
2021-12-17,Cyprus,695,"144,205","160,942.18","636,379",71.02%,66.63%,0.43%
2021-12-17,Czechia,"9,525",2.39 million,"222,690.21",6.78 million,63.22%,61.23%,1.47%
2021-12-17,Democratic Republic of Congo,"1,060","64,448",697.65,"202,178",0.22%,0.09%,1.75%
2021-12-17,Denmark,"11,194","600,468","103,292.07",4.73 million,81.41%,77.61%,0.51%
2021-12-17,Djibouti,1,"13,527","13,497.35","108,945",10.87%,2.60%,1.40%
2021-12-17,Dominica,0,"6,286","87,097.49","29,200",40.46%,37.93%,0.67%
2021-12-17,Dominican Republic,252,"411,266","37,545.80",6.92 million,63.20%,51.83%,1.03%
2021-12-17,Ecuador,715,"536,129","29,970.64",14.08 million,78.73%,68.69%,6.27%
2021-12-17,Egypt,910,"373,509","3,582.53",31.54 million,30.25%,18.31%,5.70%
2021-12-17,El Salvador,53,"121,437","18,629.59",4.47 million,68.50%,63.36%,3.13%
2021-12-17,Equatorial Guinea,1,"13,618","9,392.43","249,215",17.19%,14.03%,1.28%
2021-12-17,Eritrea,18,"7,731","2,146.63",,,,0.87%
2021-12-17,Estonia,603,"231,117","174,403.18","836,382",63.11%,61.00%,0.81%
2021-12-17,Eswatini,"1,034","58,876","50,219.68","326,455",27.85%,25.19%,2.14%
2021-12-17,Ethiopia,617,"375,019","3,181.46",9.14 million,7.76%,1.23%,1.83%
2021-12-17,Europe,"395,818",80.96 million,"108,089.96",479.33 million,64.00%,60.04%,1.83%
2021-12-17,European Union,"246,381",51.02 million,"114,086.12",319.31 million,71.40%,68.41%,1.72%
2021-12-17,Faeroe Islands,162,"4,639","94,571.18","41,387",84.37%,82.41%,0.28%
2021-12-17,Falkland Islands,0,83,"23,526.08",,,,
2021-12-17,Fiji,19,"52,623","58,282.27","661,452",73.26%,67.07%,1.32%
2021-12-17,Finland,"2,079","213,318","38,447.03",4.34 million,78.18%,74.09%,0.68%
2021-12-17,France,"58,128",8.56 million,"127,015.78",52.61 million,78.04%,72.11%,1.42%
2021-12-17,French Polynesia,0,"46,342","164,022.74","169,995",60.17%,56.31%,1.37%
2021-12-17,Gabon,62,"37,743","16,562.45","392,898",17.24%,7.60%,0.76%
2021-12-17,Gambia,6,"10,051","4,041.52","245,081",9.85%,9.25%,3.40%
2021-12-17,Georgia,"2,979","904,181","227,194.11",1.30 million,32.61%,27.00%,1.44%
2021-12-17,Germany,"15,716",6.76 million,"80,544.05",60.96 million,72.65%,69.63%,1.59%
2021-12-17,Ghana,0,"131,911","4,157.02",2.65 million,8.36%,4.93%,0.95%
2021-12-17,Gibraltar,47,"7,730","229,438.13","41,134",122.09%,118.78%,1.29%
2021-12-17,Greece,"4,761",1.03 million,"99,019.10",7.31 million,70.50%,65.94%,1.92%
2021-12-17,Greenland,32,"1,969","34,624.04","40,385",71.02%,66.57%,
2021-12-17,Grenada,4,"5,919","52,373.58","41,064",36.33%,31.03%,3.38%
2021-12-17,Guatemala,254,"623,449","34,161.84",6.37 million,34.91%,24.47%,2.58%
2021-12-17,Guernsey,,,,,,,
2021-12-17,Guinea,0,"30,814","2,282.99",1.72 million,12.76%,6.19%,1.26%
2021-12-17,Guinea-Bissau,0,"6,455","3,202.70","389,157",19.31%,1.13%,2.31%
2021-12-17,Guyana,23,"38,751","49,031.48","408,266",51.66%,36.66%,2.65%
2021-12-17,Haiti,0,"25,907","2,244.65","122,580",1.06%,0.62%,2.95%
2021-12-17,High income,"570,491",123.15 million,"101,364.94",916.61 million,75.45%,69.42%,1.54%
2021-12-17,Honduras,0,"378,685","37,631.44",4.92 million,48.85%,39.28%,2.75%
2021-12-17,Hong Kong,7,"12,513","1,656.74",4.83 million,63.92%,60.88%,1.70%
2021-12-17,Hungary,"4,977",1.22 million,"126,455.73",6.21 million,64.44%,61.48%,3.08%
2021-12-17,Iceland,188,"20,232","54,860.19","287,229",77.88%,76.73%,0.18%
2021-12-17,India,0,34.73 million,"24,921.65",825.53 million,59.25%,38.74%,1.37%
2021-12-17,Indonesia,291,4.26 million,"15,415.11",151.25 million,54.73%,38.59%,3.38%
2021-12-17,International,0,721,,,,,2.08%
2021-12-17,Iran,"2,196",6.17 million,"72,536.04",59.13 million,69.54%,59.20%,2.12%
2021-12-17,Iraq,357,2.09 million,"50,754.22",8.27 million,20.09%,13.12%,1.15%
2021-12-17,Ireland,"3,595","644,143","129,270.60",3.89 million,78.00%,76.83%,0.91%
2021-12-17,Isle of Man,79,"12,974","151,902.59","68,539",80.25%,76.20%,0.52%
2021-12-17,Israel,720,1.35 million,"145,732.54",6.45 million,69.41%,62.72%,0.61%
2021-12-17,Italy,"28,615",5.34 million,"88,405.15",47.83 million,79.24%,73.59%,2.54%
2021-12-17,Jamaica,45,"91,972","30,930.95","703,395",23.66%,18.47%,2.65%
2021-12-17,Japan,161,1.73 million,"13,714.32",100.13 million,79.43%,77.92%,1.06%
2021-12-17,Jersey,,,,"80,892",80.03%,75.65%,
2021-12-17,Jordan,"3,705",1.03 million,"100,452.51",4.26 million,41.49%,37.48%,1.18%
2021-12-17,Kazakhstan,59,1.07 million,"56,098.94",8.89 million,46.80%,43.94%,1.70%
2021-12-17,Kenya,"1,609","260,166","4,731.52",5.74 million,10.43%,6.34%,2.06%
2021-12-17,Kiribati,0,2,16.48,"59,492",49.01%,18.68%,
2021-12-17,Kosovo,11,"161,246","90,480.13","875,947",49.15%,43.54%,1.85%
2021-12-17,Kuwait,81,"413,972","95,637.50",3.32 million,76.72%,73.79%,0.60%
2021-12-17,Kyrgyzstan,29,"184,123","27,778.12",1.17 million,17.71%,14.35%,1.51%
2021-12-17,Laos,"1,702","96,256","13,043.95",3.74 million,50.75%,42.00%,0.28%
2021-12-17,Latvia,841,"265,806","142,375.68",1.30 million,69.72%,66.59%,1.67%
2021-12-17,Lebanon,"1,606","697,774","103,081.46",2.13 million,31.41%,26.18%,1.28%
2021-12-17,Lesotho,395,"24,298","11,253.93","648,817",30.05%,29.69%,2.74%
2021-12-17,Liberia,0,"5,844","1,128.14","784,838",15.15%,14.58%,4.91%
2021-12-17,Libya,559,"381,023","54,756.19",1.82 million,26.20%,11.30%,1.47%
2021-12-17,Liechtenstein,54,"5,647","147,618.55","26,032",68.05%,66.63%,1.20%
2021-12-17,Lithuania,"1,619","499,262","185,608.78",1.90 million,70.66%,67.50%,1.42%
2021-12-17,Low income,"4,645",1.41 million,"2,122.88",49.87 million,7.50%,3.62%,2.68%
2021-12-17,Lower middle income,"48,305",64.58 million,"19,389.59",1.58 billion,47.33%,32.31%,1.83%
2021-12-17,Luxembourg,349,"96,108","151,395.53","458,131",72.17%,67.69%,0.93%
2021-12-17,Macao,0,77,116.95,"490,067",74.43%,69.02%,
2021-12-17,Madagascar,0,"45,794","1,610.91","589,003",2.07%,1.90%,2.14%
2021-12-17,Malawi,536,"63,944","3,254.53",1.34 million,6.85%,3.31%,3.61%
2021-12-17,Malaysia,"4,362",2.71 million,"82,735.78",25.96 million,79.22%,78.00%,1.15%
2021-12-17,Maldives,104,"93,733","172,423.75","396,369",72.91%,67.37%,0.28%
2021-12-17,Mali,126,"19,064",914.09,"843,144",4.04%,1.65%,3.34%
2021-12-17,Malta,221,"41,280","79,984.50","437,712",84.81%,84.19%,1.14%
2021-12-17,Marshall Islands,0,4,67.09,,,,
2021-12-17,Mauritania,26,"39,990","8,374.68",1.11 million,23.30%,14.90%,2.13%
2021-12-17,Mauritius,54,"22,869","17,958.61","916,524",71.97%,71.36%,1.05%
2021-12-17,Mexico,0,3.93 million,"30,148.92",81.79 million,62.79%,51.12%,7.57%
2021-12-17,Micronesia (country),0,1,8.60,,,,
2021-12-17,Moldova,440,"371,850","92,407.48","989,897",24.60%,23.97%,2.55%
2021-12-17,Monaco,225,"4,339","109,792.51",,,,0.83%
2021-12-17,Mongolia,262,"386,520","116,097.10",2.26 million,68.01%,64.88%,0.53%
2021-12-17,Montenegro,198,"160,655","255,799.29","280,970",44.74%,42.40%,1.48%
2021-12-17,Montserrat,0,44,"8,833.57","1,547",31.06%,29.55%,2.27%
2021-12-17,Morocco,209,"952,398","25,502.84",24.59 million,65.85%,61.40%,1.55%
2021-12-17,Mozambique,"1,382","158,111","4,915.92",7.24 million,22.52%,14.87%,1.23%
2021-12-17,Myanmar,217,"527,931","9,632.72",18.83 million,34.36%,23.77%,3.64%
2021-12-17,Namibia,540,"134,694","52,058.79","387,413",14.97%,12.61%,2.66%
2021-12-17,Nauru,,,,,,,
2021-12-17,Nepal,269,"825,445","27,816.25",12.25 million,41.28%,32.81%,1.40%
2021-12-17,Netherlands,"15,367",2.96 million,"172,175.85",13.31 million,77.49%,71.03%,0.69%
2021-12-17,New Caledonia,24,"12,581","43,651.14","182,486",63.32%,60.10%,2.23%
2021-12-17,New Zealand,49,"13,366","2,609.22",3.96 million,77.34%,74.03%,0.37%
2021-12-17,Nicaragua,0,"17,391","2,594.75",4.63 million,69.06%,39.98%,1.24%
2021-12-17,Niger,0,"7,185",285.90,"507,223",2.02%,1.85%,3.77%
2021-12-17,Nigeria,"1,584","222,655","1,053.24",8.18 million,3.87%,1.91%,1.34%
2021-12-17,Niue,,,,,,,
2021-12-17,North America,"204,908",60.48 million,"101,383.51",400.74 million,67.17%,56.55%,1.99%
2021-12-17,North Macedonia,327,"220,794","106,015.33","840,411",40.35%,38.97%,3.53%
2021-12-17,Northern Cyprus,,,,"284,357",74.39%,72.20%,
2021-12-17,Norway,"4,689","343,697","62,883.34",4.27 million,78.19%,71.42%,0.35%
2021-12-17,Oceania,"4,147","408,207","9,444.87",26.15 million,60.50%,57.32%,1.08%
2021-12-17,Oman,0,"304,783","58,349.81",3.12 million,59.75%,55.31%,1.35%
2021-12-17,Pakistan,0,1.29 million,"5,730.42",86.97 million,38.62%,26.36%,2.24%
2021-12-17,Palau,0,8,440.19,,,,
2021-12-17,Palestine,0,"465,094","89,051.45",2.05 million,39.31%,28.31%,1.04%
2021-12-17,Panama,853,"482,677","110,160.41",3.02 million,68.92%,56.01%,1.53%
2021-12-17,Papua New Guinea,38,"36,004","3,948.24","283,915",3.11%,2.41%,1.64%
2021-12-17,Paraguay,92,"464,096","64,282.42",3.44 million,47.71%,39.77%,3.56%
2021-12-17,Peru,"1,724",2.26 million,"67,752.39",24.05 million,72.09%,62.06%,8.94%
2021-12-17,Philippines,448,2.84 million,"25,551.94",56.11 million,50.53%,38.74%,1.78%
2021-12-17,Pitcairn,,,,,,,
2021-12-17,Poland,"20,027",3.92 million,"103,803.79",21.33 million,56.44%,55.07%,2.32%
2021-12-17,Portugal,"4,644",1.22 million,"119,569.55",9.19 million,90.37%,88.98%,1.54%
2021-12-17,Qatar,164,"246,188","84,008.18",,,,0.25%
2021-12-17,Romania,743,1.80 million,"93,945.76",7.98 million,41.74%,40.30%,3.23%
2021-12-17,Russia,"27,427",9.98 million,"68,416.12",71.00 million,48.66%,43.01%,2.90%
2021-12-17,Rwanda,153,"101,183","7,621.20",6.85 million,51.58%,31.50%,1.33%
2021-12-17,Saint Helena,0,4,656.28,,,,
2021-12-17,Saint Kitts and Nevis,3,"2,801","52,310.16","27,484",51.33%,47.36%,1.00%
2021-12-17,Saint Lucia,9,"13,136","71,236.06","55,278",29.98%,26.15%,2.21%
2021-12-17,Saint Pierre and Miquelon,0,96,"16,634.90",,,,
2021-12-17,Saint Vincent and the Grenadines,35,"5,758","51,748.46","33,316",29.94%,23.11%,1.34%
2021-12-17,Samoa,0,3,14.99,"141,424",70.66%,60.84%,
2021-12-17,San Marino,92,"7,007","206,027.64","24,306",71.47%,63.58%,1.36%
2021-12-17,Sao Tome and Principe,0,"3,735","16,721.58","86,396",38.68%,22.93%,1.53%
2021-12-17,Saudi Arabia,80,"550,622","15,580.40",24.85 million,70.30%,64.78%,1.61%
2021-12-17,Senegal,14,"74,129","4,310.75",1.33 million,7.72%,5.47%,2.54%
2021-12-17,Serbia,"1,199",1.28 million,"186,369.10",3.29 million,47.91%,46.16%,0.96%
2021-12-17,Seychelles,0,"24,047","243,120.01","82,323",83.23%,79.10%,0.55%
2021-12-17,Sierra Leone,18,"6,452",792.50,"747,044",9.18%,4.73%,1.88%
2021-12-17,Singapore,412,"275,384","50,495.82",4.80 million,88.00%,87.00%,0.29%
2021-12-17,Sint Maarten (Dutch part),,,,"27,086",62.38%,57.83%,
2021-12-17,Slovakia,"5,584",1.32 million,"241,025.09",2.70 million,49.48%,46.39%,1.20%
2021-12-17,Slovenia,"1,278","446,506","214,798.22",1.24 million,59.74%,56.66%,1.22%
2021-12-17,Solomon Islands,0,20,28.41,"179,973",25.56%,7.95%,
2021-12-17,Somalia,95,"23,169","1,416.24",1.09 million,6.65%,4.56%,5.75%
2021-12-17,South Africa,"20,713",3.28 million,"54,570.62",18.66 million,31.07%,25.96%,2.76%
2021-12-17,South America,"18,738",39.24 million,"90,369.75",319.06 million,73.47%,62.53%,3.03%
2021-12-17,South Korea,"7,313","558,864","10,892.93",43.39 million,84.57%,81.91%,0.83%
2021-12-17,South Sudan,260,"13,309","1,169.37","227,262",2.00%,1.60%,1.00%
2021-12-17,Spain,"33,359",5.46 million,"116,707.72",38.61 million,82.59%,80.82%,1.63%
2021-12-17,Sri Lanka,715,"578,439","26,907.51",15.96 million,74.26%,64.21%,2.54%
2021-12-17,Sudan,0,"45,112","1,004.51",4.02 million,8.94%,2.75%,7.21%
2021-12-17,Suriname,38,"51,361","86,788.06","260,304",43.99%,38.08%,2.30%
2021-12-17,Sweden,"4,130",1.25 million,"123,116.68",7.72 million,75.94%,72.21%,1.22%
2021-12-17,Switzerland,"9,943",1.18 million,"134,900.10",5.94 million,68.15%,66.45%,1.01%
2021-12-17,Syria,66,"49,631","2,715.68",1.19 million,6.49%,4.24%,5.72%
2021-12-17,Taiwan,15,"16,786",703.67,18.59 million,77.91%,64.25%,5.06%
2021-12-17,Tajikistan,0,"17,493","1,794.22",3.52 million,36.11%,28.38%,0.71%
2021-12-17,Tanzania,0,"26,483",430.63,2.08 million,3.38%,2.21%,2.77%
2021-12-17,Thailand,0,2.19 million,"31,243.33",50.44 million,72.11%,63.18%,0.98%
2021-12-17,Timor,2,"19,832","14,757.33","662,963",49.33%,39.66%,0.61%
2021-12-17,Togo,84,"26,550","3,131.55",1.37 million,16.12%,10.95%,0.92%
2021-12-17,Tokelau,,,,,,,
2021-12-17,Tonga,0,1,9.37,"73,609",68.95%,53.04%,
2021-12-17,Trinidad and Tobago,707,"83,837","59,739.60","702,136",50.03%,46.94%,3.01%
2021-12-17,Tunisia,0,"720,518","60,366.31",6.39 million,53.51%,45.68%,3.53%
2021-12-17,Turkey,"18,141",9.14 million,"107,458.15",56.64 million,66.60%,60.11%,0.88%
2021-12-17,Turkmenistan,,,,,,,
2021-12-17,Turks and Caicos Islands,7,"3,158","80,507.83",,,,0.79%
2021-12-17,Tuvalu,,,,,,,
2021-12-17,Uganda,209,"128,578","2,728.53",8.35 million,17.73%,2.99%,2.54%
2021-12-17,Ukraine,"9,215",3.77 million,"86,817.94",14.36 million,33.03%,29.77%,2.61%
2021-12-17,United Arab Emirates,234,"743,586","74,424.96",9.89 million,98.99%,90.28%,0.29%
2021-12-17,United Kingdom,"92,713",11.21 million,"164,381.99",51.43 million,75.40%,68.86%,1.31%
2021-12-17,United States,"192,903",50.73 million,"152,378.06",240.79 million,72.53%,61.13%,1.59%
2021-12-17,Upper middle income,"105,225",84.55 million,"33,635.95",1.92 billion,76.19%,70.78%,2.64%
2021-12-17,Uruguay,317,"403,899","115,891.36",2.76 million,79.29%,76.65%,1.52%
2021-12-17,Uzbekistan,217,"196,739","5,797.39",18.43 million,54.32%,32.72%,0.74%
2021-12-17,Vanuatu,0,7,22.26,"102,308",32.53%,16.03%,14.29%
2021-12-17,Vatican,0,27,"33,251.23",,,,
2021-12-17,Venezuela,463,"440,398","15,342.23",18.39 million,64.08%,40.44%,1.20%
2021-12-17,Vietnam,"15,236",1.51 million,"15,366.11",75.63 million,77.04%,57.44%,1.93%
2021-12-17,Wallis and Futuna,0,454,"40,923.02","6,016",54.23%,53.39%,1.54%
2021-12-17,World,"728,670",273.70 million,"34,755.73",4.46 billion,56.61%,47.27%,1.95%
2021-12-17,Yemen,6,"10,092",330.99,"556,652",1.83%,1.20%,19.56%
