year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
2015,10,6,17,3,307.0,293.3333333333333,309.0,264.0,17.0,73.0,1015.0,22.0,SE,7.6,0.0,0.0
2015,10,6,18,3,320.0,315.3333333333333,319.0,307.0,17.0,82.0,1015.0,20.0,SE,8.49,0.0,0.0
2015,10,6,19,3,338.0,339.6666666666667,350.0,331.0,17.0,93.0,1015.0,18.0,cv,0.89,0.0,0.0
2015,10,6,20,3,311.0,312.3333333333333,344.0,282.0,17.0,93.0,1015.0,18.0,SE,0.89,0.0,0.0
2015,10,6,21,3,296.0,284.6666666666667,298.0,260.0,16.0,82.0,1015.0,19.0,cv,0.89,0.0,0.0
2015,10,6,22,3,254.0,248.33333333333334,268.0,223.0,16.0,88.0,1015.0,18.0,SE,0.89,0.0,0.0
2015,10,6,23,3,278.0,254.33333333333334,264.0,221.0,16.0,82.0,1015.0,19.0,SE,2.68,0.0,0.0
2015,10,7,0,3,342.0,287.0,256.0,263.0,16.0,88.0,1015.0,18.0,cv,0.89,0.0,0.0
2015,10,7,1,3,369.0,316.3333333333333,271.0,309.0,16.0,93.0,1015.0,17.0,NE,0.89,0.0,0.0
2015,10,7,2,3,380.0,312.6666666666667,271.0,287.0,15.0,93.0,1015.0,16.0,NE,1.78,0.0,0.0
2015,10,7,3,3,369.0,301.0,256.0,278.0,16.0,100.0,1014.0,16.0,cv,0.45,0.0,0.0
2015,10,7,4,3,335.0,298.6666666666667,273.0,288.0,15.0,93.0,1014.0,16.0,NE,0.89,0.0,0.0
2015,10,7,5,3,320.0,294.6666666666667,282.0,282.0,15.0,100.0,1014.0,15.0,NW,0.89,0.0,0.0
2015,10,7,6,3,318.0,288.6666666666667,286.0,262.0,15.0,93.0,1014.0,16.0,SE,0.89,0.0,0.0
2015,10,7,7,3,305.0,281.3333333333333,274.0,265.0,16.0,100.0,1014.0,16.0,NE,0.89,0.0,0.0
2015,10,7,8,3,302.0,280.0,285.0,253.0,17.0,100.0,1015.0,17.0,SE,0.89,0.0,0.0
2015,10,7,9,3,339.0,306.3333333333333,313.0,267.0,17.0,88.0,1015.0,19.0,SE,2.68,0.0,0.0
2015,10,7,10,3,347.0,322.3333333333333,340.0,280.0,17.0,82.0,1015.0,20.0,cv,0.89,0.0,0.0
2015,10,7,11,3,354.0,331.3333333333333,354.0,286.0,17.0,73.0,1015.0,22.0,cv,1.78,0.0,0.0
2015,10,7,12,3,345.0,320.3333333333333,345.0,271.0,17.0,68.0,1014.0,23.0,cv,2.67,0.0,0.0
2015,10,7,13,3,315.0,296.3333333333333,322.0,252.0,18.0,65.0,1013.0,25.0,cv,3.56,0.0,0.0
2015,10,7,14,3,273.0,255.0,272.0,220.0,17.0,61.0,1012.0,25.0,SE,1.79,0.0,0.0
2015,10,7,15,3,258.0,240.0,256.0,206.0,17.0,61.0,1012.0,25.0,SE,5.81,0.0,0.0
2015,10,7,16,3,235.0,226.0,234.0,209.0,17.0,61.0,1012.0,25.0,SE,9.83,0.0,0.0
2015,10,7,17,3,271.0,248.33333333333334,248.0,226.0,17.0,61.0,1012.0,25.0,SE,12.96,0.0,0.0
2015,10,7,18,3,323.0,297.6666666666667,309.0,261.0,17.0,64.0,1013.0,24.0,NW,1.79,0.0,0.0
2015,10,7,19,3,346.0,293.0,328.0,285.0,18.0,88.0,1014.0,20.0,NW,4.92,0.0,0.0
2015,10,7,20,3,123.0,85.0,119.0,13.0,18.0,88.0,1014.0,20.0,NE,0.89,0.0,0.0
2015,10,7,21,3,12.0,12.333333333333334,16.0,9.0,14.0,68.0,1016.0,20.0,NW,4.02,0.0,0.0
2015,10,7,22,3,5.0,8.333333333333334,16.0,4.0,1.0,28.0,1017.0,20.0,NW,11.17,0.0,0.0
2015,10,7,23,3,4.0,3.0,3.3333333333333335,3.0,-3.0,22.0,1018.0,19.0,NW,16.98,0.0,0.0
2015,10,8,0,3,6.0,4.0,7.0,3.0,-8.0,15.0,1019.0,19.0,NW,25.92,0.0,0.0
2015,10,8,1,3,3.0,6.0,6.0,2.0,-6.0,20.0,1019.0,17.0,NW,33.97,0.0,0.0
2015,10,8,2,3,3.0,6.0,3.0,5.0,-3.0,28.0,1019.0,15.0,NW,37.99,0.0,0.0
2015,10,8,3,3,6.0,3.0,4.0,5.0,-4.0,25.0,1019.0,16.0,NW,46.93,0.0,0.0
2015,10,8,4,3,8.0,3.0,4.666666666666667,3.0,-4.0,26.0,1019.0,15.0,NW,52.74,0.0,0.0
2015,10,8,5,3,7.0,3.0,5.0,5.0,-3.0,28.0,1020.0,15.0,NW,58.55,0.0,0.0
2015,10,8,6,3,3.0,8.0,8.0,6.0,-3.0,30.0,1020.0,14.0,NW,64.36,0.0,0.0
2015,10,8,7,3,5.0,4.666666666666667,4.0,5.0,-3.0,28.0,1021.0,15.0,NW,70.17,0.0,0.0
2015,10,8,8,3,3.0,6.666666666666667,10.0,7.0,-4.0,25.0,1022.0,16.0,NW,79.11,0.0,0.0
2015,10,8,9,3,8.0,7.0,7.0,6.0,-6.0,20.0,1022.0,17.0,NW,90.29,0.0,0.0
2015,10,8,10,3,5.0,6.0,5.666666666666667,6.0,-6.0,20.0,1022.0,17.0,NW,100.12,0.0,0.0
2015,10,8,11,3,11.0,9.0,9.0,7.0,-9.0,15.0,1022.0,17.0,NW,112.19,0.0,0.0
2015,10,8,12,3,9.0,9.0,8.0,6.0,-8.0,16.0,1021.0,18.0,NW,120.24,0.0,0.0
2015,10,8,13,3,5.0,4.0,4.666666666666667,5.0,-7.0,16.0,1020.0,19.0,NW,126.05,0.0,0.0
2015,10,8,14,3,6.0,8.0,6.0,4.0,-6.0,17.0,1019.0,19.0,NW,133.2,0.0,0.0
2015,10,8,15,3,4.0,3.0,4.666666666666667,7.0,-5.0,18.0,1018.0,20.0,NW,136.33,0.0,0.0
2015,10,8,16,3,5.0,7.0,7.333333333333333,10.0,-6.0,17.0,1018.0,19.0,NW,143.48,0.0,0.0
2015,10,8,17,3,9.0,6.0,7.666666666666667,8.0,-7.0,16.0,1017.0,19.0,NW,150.63,0.0,0.0
2015,10,8,18,3,11.0,16.0,12.666666666666666,11.0,-7.0,17.0,1017.0,18.0,NW,155.55,0.0,0.0
2015,10,8,19,3,14.0,11.0,13.0,14.0,-6.0,20.0,1017.0,17.0,NW,158.68,0.0,0.0
2015,10,8,20,3,14.0,10.0,12.666666666666666,14.0,1.0,43.0,1017.0,13.0,cv,0.89,0.0,0.0
2015,10,8,21,3,24.0,16.0,18.0,14.0,-3.0,28.0,1017.0,15.0,SE,1.79,0.0,0.0
2015,10,8,22,3,21.0,23.0,23.0,25.0,-3.0,28.0,1016.0,15.0,SE,5.81,0.0,0.0
2015,10,8,23,3,38.0,28.0,34.333333333333336,37.0,-3.0,28.0,1015.0,15.0,NW,4.02,0.0,0.0
2015,10,9,0,3,41.0,46.0,41.333333333333336,37.0,-3.0,30.0,1014.0,14.0,SE,4.02,0.0,0.0
2015,10,9,1,3,50.0,44.0,42.333333333333336,33.0,-1.0,43.0,1013.0,11.0,cv,0.89,0.0,0.0
2015,10,9,2,3,37.0,43.0,37.666666666666664,33.0,0.0,49.0,1013.0,10.0,SE,1.79,0.0,0.0
2015,10,9,3,3,25.0,40.0,29.666666666666668,24.0,2.0,70.0,1012.0,7.0,cv,1.79,0.0,0.0
2015,10,9,4,3,25.0,32.0,26.333333333333332,22.0,2.0,75.0,1011.0,6.0,cv,3.58,0.0,0.0
2015,10,9,5,3,18.0,52.0,37.666666666666664,43.0,2.0,80.0,1011.0,5.0,NE,1.79,0.0,0.0
2015,10,9,6,3,12.0,56.0,39.0,49.0,2.0,75.0,1010.0,6.0,cv,1.79,0.0,0.0
2015,10,9,7,3,18.0,61.0,44.0,53.0,4.0,86.0,1010.0,6.0,cv,2.68,0.0,0.0
2015,10,9,8,3,24.0,53.0,37.666666666666664,36.0,6.0,71.0,1010.0,11.0,NE,1.79,0.0,0.0
2015,10,9,9,3,23.0,43.0,27.666666666666668,17.0,-2.0,25.0,1010.0,18.0,NW,5.81,0.0,0.0
2015,10,9,10,3,6.0,8.0,7.0,7.0,-3.0,22.0,1010.0,19.0,NW,16.99,0.0,0.0
2015,10,9,11,3,8.0,4.0,7.0,9.0,-4.0,20.0,1010.0,19.0,NW,29.06,0.0,0.0
2015,10,9,12,3,4.0,5.0,5.333333333333333,7.0,-3.0,20.0,1010.0,20.0,NW,40.24,0.0,0.0
2015,10,9,13,3,4.0,4.0,4.333333333333333,5.0,-4.0,18.0,1010.0,21.0,NW,49.18,0.0,0.0
2015,10,9,14,3,3.0,12.0,7.5,7.5,-4.0,18.0,1010.0,21.0,NW,59.01,0.0,0.0
2015,10,9,15,3,3.0,6.0,4.5,4.5,-3.0,22.0,1010.0,19.0,NW,64.82,0.0,0.0
2015,10,9,16,3,7.0,9.0,8.0,8.0,-3.0,22.0,1010.0,19.0,NW,70.63,0.0,0.0
2015,10,9,17,3,3.0,4.0,3.5,3.5,-4.0,22.0,1010.0,18.0,NW,78.68,0.0,0.0
2015,10,9,18,3,3.0,4.0,3.5,3.5,-3.0,30.0,1011.0,14.0,NW,84.49,0.0,0.0
2015,10,9,19,3,10.0,11.0,10.5,10.5,-3.0,34.0,1013.0,12.0,NW,90.3,0.0,0.0
2015,10,9,20,3,3.0,9.0,6.0,6.0,-3.0,32.0,1014.0,13.0,NW,96.11,0.0,0.0
2015,10,9,21,3,9.0,4.0,6.5,6.5,-3.0,37.0,1014.0,11.0,NW,99.24,0.0,0.0
2015,10,9,22,3,5.0,4.0,4.5,4.5,-4.0,34.0,1015.0,11.0,NW,104.16,0.0,0.0
2015,10,9,23,3,5.0,5.0,5.0,5.0,-4.0,32.0,1015.0,12.0,NW,112.21,0.0,0.0
2015,10,10,0,3,4.0,9.0,5.666666666666667,4.0,-4.0,34.0,1015.0,11.0,NW,118.02,0.0,0.0
2015,10,10,1,3,8.0,3.0,5.333333333333333,5.0,-5.0,32.0,1015.0,11.0,NW,123.83,0.0,0.0
2015,10,10,2,3,3.0,5.0,4.333333333333333,5.0,-5.0,32.0,1015.0,11.0,NW,131.88,0.0,0.0
2015,10,10,3,3,3.0,3.0,3.0,3.0,-5.0,32.0,1016.0,11.0,NW,139.03,0.0,0.0
2015,10,10,4,3,3.0,3.0,2.3333333333333335,1.0,-4.0,39.0,1016.0,9.0,NW,143.05,0.0,0.0
2015,10,10,5,3,3.0,3.0,3.6666666666666665,5.0,-4.0,39.0,1016.0,9.0,NW,147.97,0.0,0.0
2015,10,10,6,3,5.0,7.0,6.0,6.0,-3.0,42.0,1016.0,9.0,NW,153.78,0.0,0.0
2015,10,10,7,3,6.0,5.0,5.5,5.5,-3.0,39.0,1017.0,10.0,NW,160.93,0.0,0.0
2015,10,10,8,3,3.0,3.0,3.0,3.0,-5.0,30.0,1018.0,12.0,NW,168.98,0.0,0.0
2015,10,10,9,3,3.0,3.0,3.0,3.0,-4.0,30.0,1018.0,13.0,NW,177.03,0.0,0.0
2015,10,10,10,3,5.0,5.0,5.0,5.0,-4.0,28.0,1018.0,14.0,NW,186.86,0.0,0.0
2015,10,10,11,3,3.0,3.0,3.0,3.0,-4.0,28.0,1018.0,14.0,NW,195.8,0.0,0.0
2015,10,10,12,3,4.0,3.0,3.5,3.5,-4.0,26.0,1018.0,15.0,NW,206.98,0.0,0.0
2015,10,10,13,3,6.0,8.0,7.0,7.0,-5.0,23.0,1017.0,16.0,NW,219.05,0.0,0.0
2015,10,10,14,3,3.0,3.0,3.0,3.0,-5.0,23.0,1017.0,16.0,NW,232.01,0.0,0.0
2015,10,10,15,3,8.0,8.0,8.0,8.0,-5.0,23.0,1016.0,16.0,NW,241.84,0.0,0.0
2015,10,10,16,3,7.0,7.0,7.0,7.0,-5.0,23.0,1016.0,16.0,NW,250.78,0.0,0.0
2015,10,10,17,3,4.0,5.333333333333333,3.0,9.0,-5.0,26.0,1016.0,14.0,NW,258.83,0.0,0.0
2015,10,10,18,3,11.0,7.666666666666667,3.0,9.0,-5.0,26.0,1016.0,14.0,NW,264.64,0.0,0.0
2015,10,10,19,3,8.0,8.0,7.0,9.0,-5.0,28.0,1016.0,13.0,NW,269.56,0.0,0.0
2015,10,10,20,3,7.0,7.0,5.0,9.0,-5.0,28.0,1016.0,13.0,NW,273.58,0.0,0.0
2015,10,10,21,3,4.0,5.0,6.0,5.0,-4.0,30.0,1016.0,13.0,NW,277.6,0.0,0.0
2015,10,10,22,3,3.0,5.333333333333333,5.0,8.0,-4.0,28.0,1016.0,14.0,NW,284.75,0.0,0.0
2015,10,10,23,3,3.0,6.333333333333333,6.0,10.0,-4.0,28.0,1016.0,14.0,NW,292.8,0.0,0.0
2015,10,11,0,3,6.0,5.666666666666667,5.0,6.0,-3.0,30.0,1015.0,14.0,NW,300.85,0.0,0.0
2015,10,11,1,3,5.0,4.666666666666667,4.0,5.0,-3.0,30.0,1015.0,14.0,NW,308.9,0.0,0.0
2015,10,11,2,3,3.0,4.333333333333333,3.0,7.0,-3.0,30.0,1015.0,14.0,NW,316.05,0.0,0.0
2015,10,11,3,3,4.0,4.666666666666667,4.0,6.0,-2.0,33.0,1015.0,14.0,NW,324.1,0.0,0.0
2015,10,11,4,3,7.0,6.333333333333333,7.0,5.0,-1.0,35.0,1015.0,14.0,NW,333.04,0.0,0.0
2015,10,11,5,3,3.0,5.666666666666667,8.0,6.0,-1.0,35.0,1015.0,14.0,NW,341.09,0.0,0.0
2015,10,11,6,3,7.0,7.0,5.0,9.0,0.0,38.0,1016.0,14.0,NW,346.9,0.0,0.0
2015,10,11,7,3,6.0,8.333333333333334,9.0,10.0,0.0,35.0,1016.0,15.0,NW,352.71,0.0,0.0
2015,10,11,8,3,7.0,7.666666666666667,8.0,8.0,1.0,36.0,1017.0,16.0,NW,359.86,0.0,0.0
2015,10,11,9,3,8.0,7.666666666666667,7.0,8.0,2.0,36.0,1018.0,17.0,NW,365.67,0.0,0.0
2015,10,11,10,3,9.0,8.0,8.0,7.0,2.0,34.0,1018.0,18.0,NW,371.48,0.0,0.0
2015,10,11,11,3,10.0,10.666666666666666,13.0,9.0,2.0,30.0,1018.0,20.0,NW,378.63,0.0,0.0
2015,10,11,12,3,7.0,9.333333333333334,12.0,9.0,2.0,28.0,1018.0,21.0,NW,387.57,0.0,0.0
2015,10,11,13,3,7.0,8.0,10.0,7.0,2.0,28.0,1017.0,21.0,NW,396.51,0.0,0.0
2015,10,11,14,3,4.0,6.333333333333333,8.0,7.0,1.0,26.0,1017.0,21.0,NW,405.45,0.0,0.0
2015,10,11,15,3,11.0,10.0,11.0,8.0,0.0,23.0,1017.0,22.0,NW,414.39,0.0,0.0
2015,10,11,16,3,10.0,9.333333333333334,10.0,8.0,0.0,23.0,1016.0,22.0,NW,422.44,0.0,0.0
2015,10,11,17,3,10.0,9.666666666666666,13.0,6.0,0.0,23.0,1017.0,22.0,NW,428.25,0.0,0.0
2015,10,11,18,3,16.0,14.666666666666666,13.0,15.0,0.0,24.0,1017.0,21.0,NW,433.17,0.0,0.0
2015,10,11,19,3,16.0,10.333333333333334,10.0,5.0,-1.0,24.0,1018.0,20.0,NW,438.98,0.0,0.0
2015,10,11,20,3,12.0,9.333333333333334,9.0,7.0,0.0,31.0,1019.0,17.0,NW,443.0,0.0,0.0
2015,10,11,21,3,8.0,7.0,6.0,6.0,-2.0,25.0,1020.0,18.0,NW,447.92,0.0,0.0
2015,10,11,22,3,9.0,5.0,3.0,3.0,-3.0,23.0,1021.0,18.0,NW,453.73,0.0,0.0
2015,10,11,23,3,9.0,5.0,4.0,2.0,0.0,40.0,1021.0,13.0,NW,455.52,0.0,0.0
2015,10,12,0,3,4.0,6.333333333333333,9.0,6.0,2.0,57.0,1021.0,10.0,NE,1.79,0.0,0.0
2015,10,12,1,3,12.0,10.0,8.0,10.0,-1.0,37.0,1021.0,13.0,NW,1.79,0.0,0.0
2015,10,12,2,3,10.0,8.333333333333334,9.0,6.0,2.0,65.0,1021.0,8.0,NW,4.92,0.0,0.0
2015,10,12,3,3,5.0,6.333333333333333,8.0,6.0,2.0,65.0,1021.0,8.0,NE,1.79,0.0,0.0
2015,10,12,4,3,8.0,9.0,11.0,9.0,3.0,75.0,1021.0,7.0,NW,0.89,0.0,0.0
2015,10,12,5,3,8.0,10.333333333333334,11.0,12.0,3.0,81.0,1021.0,6.0,NW,2.68,0.0,0.0
2015,10,12,6,3,15.0,12.333333333333334,11.0,11.0,3.0,81.0,1022.0,6.0,SE,0.89,0.0,0.0
2015,10,12,7,3,14.0,15.333333333333334,16.0,16.0,4.0,75.0,1022.0,8.0,NW,1.79,0.0,0.0
2015,10,12,8,3,16.0,15.0,12.0,17.0,3.0,47.0,1023.0,14.0,NE,0.89,0.0,0.0
2015,10,12,9,3,9.0,11.0,12.0,12.0,1.0,29.0,1023.0,19.0,NW,1.79,0.0,0.0
2015,10,12,10,3,9.0,10.0,12.0,9.0,0.0,26.0,1023.0,20.0,NW,7.6,0.0,0.0
2015,10,12,11,3,10.0,8.0,9.333333333333334,10.0,-1.0,21.0,1022.0,22.0,NW,13.41,0.0,0.0
2015,10,12,12,3,11.0,7.666666666666667,5.0,7.0,-2.0,17.0,1021.0,24.0,NW,20.56,0.0,0.0
2015,10,12,13,3,8.0,7.333333333333333,9.0,5.0,-1.0,19.0,1020.0,24.0,NW,25.48,0.0,0.0
2015,10,12,14,3,5.0,5.666666666666667,7.0,5.0,-1.0,17.0,1020.0,25.0,NW,30.4,0.0,0.0
2015,10,12,15,3,8.0,7.666666666666667,7.0,8.0,-2.0,16.0,1019.0,25.0,NW,35.32,0.0,0.0
2015,10,12,16,3,16.0,13.333333333333334,14.0,10.0,-1.0,17.0,1018.0,25.0,NW,40.24,0.0,0.0
2015,10,12,17,3,15.0,14.666666666666666,17.0,12.0,-1.0,17.0,1018.0,25.0,SE,4.02,0.0,0.0
2015,10,12,18,3,23.0,23.333333333333332,25.0,22.0,1.0,23.0,1018.0,23.0,SE,8.04,0.0,0.0
2015,10,12,19,3,27.0,26.0,27.0,24.0,1.0,24.0,1019.0,22.0,SE,11.17,0.0,0.0
2015,10,12,20,3,28.0,26.0,24.0,26.0,1.0,26.0,1019.0,21.0,SE,14.3,0.0,0.0
2015,10,12,21,3,29.0,28.333333333333332,29.0,27.0,3.0,39.0,1019.0,17.0,cv,0.89,0.0,0.0
2015,10,12,22,3,32.0,29.666666666666668,31.0,26.0,6.0,66.0,1020.0,12.0,cv,1.34,0.0,0.0
2015,10,12,23,3,32.0,33.0,34.0,33.0,6.0,76.0,1020.0,10.0,cv,1.79,0.0,0.0
2015,10,13,0,3,30.0,34.0,38.0,34.0,6.0,81.0,1020.0,9.0,cv,2.68,0.0,0.0
2015,10,13,1,3,48.0,43.0,38.0,43.0,5.0,75.0,1020.0,9.0,NW,1.79,0.0,0.0
2015,10,13,2,3,39.0,35.0,40.0,26.0,5.0,81.0,1021.0,8.0,NW,3.58,0.0,0.0
2015,10,13,3,3,28.0,31.333333333333332,30.0,36.0,5.0,81.0,1020.0,8.0,NW,6.71,0.0,0.0
2015,10,13,4,3,19.0,27.666666666666668,34.0,30.0,4.0,70.0,1021.0,9.0,NW,8.5,0.0,0.0
2015,10,13,5,3,19.0,25.0,26.0,30.0,5.0,81.0,1021.0,8.0,NW,10.29,0.0,0.0
2015,10,13,6,3,23.0,23.666666666666668,23.0,25.0,4.0,81.0,1021.0,7.0,NW,13.42,0.0,0.0
2015,10,13,7,3,23.0,27.333333333333332,25.0,34.0,5.0,71.0,1021.0,10.0,NW,16.55,0.0,0.0
2015,10,13,8,3,28.0,28.666666666666668,28.0,30.0,5.0,54.0,1022.0,14.0,NW,19.68,0.0,0.0
2015,10,13,9,3,16.0,19.666666666666668,24.0,19.0,5.0,39.0,1022.0,19.0,NW,22.81,0.0,0.0
2015,10,13,10,3,23.0,20.0,21.0,16.0,3.0,28.0,1022.0,22.0,NW,25.94,0.0,0.0
2015,10,13,11,3,24.0,18.666666666666668,17.0,15.0,2.0,23.0,1021.0,24.0,NW,27.73,0.0,0.0
2015,10,13,12,3,13.0,14.666666666666666,16.0,15.0,1.0,20.0,1021.0,25.0,NW,29.52,0.0,0.0
2015,10,13,13,3,16.0,16.666666666666668,19.0,15.0,1.0,18.0,1020.0,27.0,cv,0.89,0.0,0.0
2015,10,13,14,3,13.0,13.0,15.0,11.0,1.0,18.0,1019.0,27.0,cv,1.78,0.0,0.0
2015,10,13,15,3,13.0,12.666666666666666,15.0,10.0,1.0,18.0,1018.0,27.0,cv,3.57,0.0,0.0
2015,10,13,16,3,22.0,23.333333333333332,26.0,22.0,2.0,19.0,1018.0,27.0,cv,4.46,0.0,0.0
2015,10,13,17,3,34.0,29.0,27.0,26.0,5.0,31.0,1017.0,23.0,SE,1.79,0.0,0.0
2015,10,13,18,3,59.0,53.333333333333336,49.0,52.0,3.0,25.0,1017.0,24.0,SE,4.92,0.0,0.0
2015,10,13,19,3,86.0,76.0,73.0,69.0,8.0,62.0,1018.0,15.0,SE,6.71,0.0,0.0
2015,10,13,20,3,96.0,89.33333333333333,86.0,86.0,8.0,67.0,1018.0,14.0,SE,8.5,0.0,0.0
2015,10,13,21,3,105.0,98.33333333333333,95.0,95.0,9.0,76.0,1019.0,13.0,NE,1.79,0.0,0.0
2015,10,13,22,3,106.0,102.33333333333333,95.0,106.0,9.0,76.0,1019.0,13.0,SE,0.89,0.0,0.0
2015,10,13,23,3,145.0,129.33333333333334,117.0,126.0,9.0,76.0,1019.0,13.0,SE,2.68,0.0,0.0
2015,10,14,0,3,123.0,130.33333333333334,131.0,137.0,7.0,62.0,1018.0,14.0,cv,0.89,0.0,0.0
2015,10,14,1,3,121.0,124.33333333333333,130.0,122.0,8.0,81.0,1018.0,11.0,NE,1.79,0.0,0.0
2015,10,14,2,3,118.0,127.0,135.0,128.0,8.0,81.0,1018.0,11.0,NW,1.79,0.0,0.0
2015,10,14,3,3,133.0,137.66666666666666,147.0,133.0,8.0,81.0,1018.0,11.0,NW,2.68,0.0,0.0
2015,10,14,4,3,122.0,120.0,132.0,106.0,9.0,87.0,1018.0,11.0,cv,0.89,0.0,0.0
2015,10,14,5,3,111.0,109.33333333333333,123.0,94.0,8.0,81.0,1018.0,11.0,NW,1.79,0.0,0.0
2015,10,14,6,3,98.0,98.33333333333333,110.0,87.0,7.0,81.0,1018.0,10.0,NW,4.92,0.0,0.0
2015,10,14,7,3,100.0,95.66666666666667,99.0,88.0,8.0,87.0,1019.0,10.0,cv,0.89,0.0,0.0
2015,10,14,8,3,102.0,99.66666666666667,101.0,96.0,8.0,71.0,1019.0,13.0,NW,1.79,0.0,0.0
2015,10,14,9,3,102.0,102.0,103.0,101.0,9.0,67.0,1018.0,15.0,NW,4.92,0.0,0.0
2015,10,14,10,3,91.33333333333333,89.0,95.0,90.0,7.0,55.0,1018.0,16.0,cv,0.89,0.0,0.0
2015,10,14,11,3,89.0,89.0,92.0,86.0,7.0,45.0,1018.0,19.0,NW,3.13,0.0,0.0
2015,10,14,12,3,100.0,95.0,96.0,89.0,7.0,40.0,1018.0,21.0,NW,6.26,0.0,0.0
2015,10,14,13,3,105.0,96.33333333333333,102.0,82.0,7.0,40.0,1017.0,21.0,cv,0.89,0.0,0.0
2015,10,14,14,3,87.0,82.66666666666667,83.0,78.0,7.0,37.0,1016.0,22.0,NE,3.13,0.0,0.0
2015,10,14,15,3,90.0,88.66666666666667,86.0,90.0,7.0,40.0,1016.0,21.0,NE,4.92,0.0,0.0
2015,10,14,16,3,103.0,104.0,108.0,101.0,10.0,49.0,1016.0,21.0,SE,1.79,0.0,0.0
2015,10,14,17,3,122.0,122.66666666666667,124.0,122.0,8.0,43.0,1016.0,21.0,cv,1.79,0.0,0.0
2015,10,14,18,3,146.0,139.66666666666666,139.0,134.0,10.0,59.0,1016.0,18.0,cv,2.68,0.0,0.0
2015,10,14,19,3,169.0,158.0,146.0,159.0,11.0,76.0,1017.0,15.0,cv,3.13,0.0,0.0
2015,10,14,20,3,191.0,165.66666666666666,152.0,154.0,12.0,87.0,1017.0,14.0,NE,0.89,0.0,0.0
2015,10,14,21,3,198.0,174.66666666666666,163.0,163.0,11.0,87.0,1018.0,13.0,SE,0.89,0.0,0.0
2015,10,14,22,3,173.0,186.33333333333334,188.0,198.0,11.0,87.0,1018.0,13.0,SE,1.78,0.0,0.0
2015,10,14,23,3,168.0,168.0,183.0,134.0,10.0,87.0,1018.0,12.0,NW,1.79,0.0,0.0
2015,10,15,0,3,138.0,137.33333333333334,158.0,116.0,10.0,87.0,1017.0,12.0,NW,3.58,0.0,0.0
2015,10,15,1,3,133.0,134.0,136.0,133.0,10.0,93.0,1017.0,11.0,NW,4.47,0.0,0.0
2015,10,15,2,3,130.0,131.66666666666666,136.0,129.0,9.0,87.0,1017.0,11.0,NW,6.26,0.0,0.0
2015,10,15,3,3,123.0,123.0,126.0,120.0,9.0,93.0,1017.0,10.0,NW,8.05,0.0,0.0
2015,10,15,4,3,106.0,114.66666666666667,122.0,116.0,8.0,87.0,1017.0,10.0,NW,9.84,0.0,0.0
2015,10,15,5,3,105.0,105.33333333333333,115.0,96.0,8.0,87.0,1017.0,10.0,NW,11.63,0.0,0.0
2015,10,15,6,3,88.0,93.33333333333333,103.0,89.0,8.0,87.0,1017.0,10.0,NW,13.42,0.0,0.0
2015,10,15,7,3,94.0,95.0,98.0,93.0,8.0,87.0,1018.0,10.0,NW,15.21,0.0,0.0
2015,10,15,8,3,98.0,96.0,98.0,92.0,10.0,81.0,1018.0,13.0,NW,17.0,0.0,0.0
2015,10,15,9,3,93.0,95.66666666666667,104.0,90.0,10.0,59.0,1018.0,18.0,NW,18.79,0.0,0.0
2015,10,15,10,3,80.0,86.66666666666667,100.0,80.0,9.0,49.0,1018.0,20.0,NW,20.58,0.0,0.0
2015,10,15,11,3,78.0,78.33333333333333,89.0,68.0,9.0,46.0,1018.0,21.0,NE,1.79,0.0,0.0
2015,10,15,12,3,87.0,79.0,85.0,65.0,9.0,38.0,1017.0,24.0,cv,0.89,0.0,0.0
2015,10,15,13,3,97.0,85.66666666666667,86.0,74.0,9.0,38.0,1016.0,24.0,cv,2.68,0.0,0.0
2015,10,15,14,3,110.0,99.33333333333333,105.0,83.0,8.0,33.0,1015.0,25.0,cv,4.47,0.0,0.0
2015,10,15,15,3,116.0,107.33333333333333,113.0,93.0,8.0,31.0,1015.0,26.0,SE,3.13,0.0,0.0
2015,10,15,16,3,95.0,96.33333333333333,107.0,87.0,8.0,33.0,1015.0,25.0,SE,6.26,0.0,0.0
2015,10,15,17,3,107.0,103.33333333333333,106.0,97.0,9.0,38.0,1015.0,24.0,SE,9.39,0.0,0.0
2015,10,15,18,3,137.0,124.33333333333333,125.0,111.0,9.0,46.0,1016.0,21.0,SE,12.52,0.0,0.0
2015,10,15,19,3,160.0,148.66666666666666,145.0,141.0,12.0,82.0,1016.0,15.0,SE,13.41,0.0,0.0
2015,10,15,20,3,184.0,172.66666666666666,169.0,165.0,12.0,87.0,1017.0,14.0,cv,0.89,0.0,0.0
2015,10,15,21,3,201.0,193.0,189.0,189.0,12.0,87.0,1017.0,14.0,cv,1.78,0.0,0.0
2015,10,15,22,3,216.0,204.66666666666666,195.0,203.0,12.0,87.0,1018.0,14.0,cv,2.67,0.0,0.0
2015,10,15,23,3,190.0,187.33333333333334,200.0,172.0,10.0,81.0,1018.0,13.0,cv,3.56,0.0,0.0
2015,10,16,0,3,157.0,169.0,193.0,157.0,11.0,93.0,1018.0,12.0,cv,4.45,0.0,0.0
2015,10,16,1,3,150.0,169.66666666666666,203.0,156.0,10.0,93.0,1018.0,11.0,cv,4.9,0.0,0.0
